Tournament,Tournament ID,Stage,Stage ID,Match Type,Match Type ID,Year
Champions Tour Europe Stage 3: Challengers 2,544,Main Event,1062,Lower Round 3,6454,2021
Champions Tour Europe Stage 3: Challengers 2,544,Main Event,1062,Upper Final,6450,2021
Champions Tour Europe Stage 3: Challengers 2,544,Main Event,1062,Upper Quarterfinals,6448,2021
Champions Tour Europe Stage 3: Challengers 2,544,Main Event,1062,Upper Semifinals,6449,2021
Champions Tour Europe Stage 3: Challengers 2,544,Open Qualifier,1060,Round of 128,6326,2021
Champions Tour Europe Stage 3: Challengers 2,544,Open Qualifier,1060,Round of 16,6332,2021
Champions Tour Europe Stage 3: Challengers 2,544,Open Qualifier,1060,Round of 256,6325,2021
Champions Tour Europe Stage 3: Challengers 2,544,Open Qualifier,1060,Round of 32,6328,2021
Champions Tour Europe Stage 3: Challengers 2,544,Open Qualifier,1060,Round of 64,6327,2021
Champions Tour Hong Kong & Taiwan Stage 1: Challengers 1,321,All Stages,,All Match Types,,2021
Champions Tour Hong Kong & Taiwan Stage 1: Challengers 1,321,Main Event,658,3rd Place Match,3009,2021
Champions Tour Hong Kong & Taiwan Stage 1: Challengers 1,321,Main Event,658,Grand Final,3010,2021
Champions Tour Hong Kong & Taiwan Stage 1: Challengers 1,321,Main Event,658,Quarterfinals,3007,2021
Champions Tour Hong Kong & Taiwan Stage 1: Challengers 1,321,Main Event,658,Semifinals,3008,2021
Champions Tour Hong Kong & Taiwan Stage 1: Challengers 1,321,Qualifier,657,Round of 16,3006,2021
Champions Tour Hong Kong & Taiwan Stage 1: Challengers 2,325,All Stages,,All Match Types,,2021
Champions Tour Hong Kong & Taiwan Stage 1: Challengers 2,325,Main Event,667,Bronze Match,3203,2021
Champions Tour Hong Kong & Taiwan Stage 1: Challengers 2,325,Main Event,667,Grand Final,3160,2021
Champions Tour Hong Kong & Taiwan Stage 1: Challengers 2,325,Main Event,667,Quarterfinals,3158,2021
Champions Tour Hong Kong & Taiwan Stage 1: Challengers 2,325,Main Event,667,Semifinals,3159,2021
Champions Tour Hong Kong & Taiwan Stage 1: Challengers 2,325,Qualifier,666,Quarterfinals,3074,2021
Champions Tour Hong Kong & Taiwan Stage 2: Challengers 1,384,All Stages,,All Match Types,,2021
Champions Tour Hong Kong & Taiwan Stage 2: Challengers 1,384,Main Event,803,Bronze Match,3762,2021
Champions Tour Hong Kong & Taiwan Stage 2: Challengers 1,384,Main Event,803,Grand Final,3763,2021
Champions Tour Hong Kong & Taiwan Stage 2: Challengers 1,384,Main Event,803,Quarterfinals,3760,2021
Champions Tour Hong Kong & Taiwan Stage 2: Challengers 1,384,Main Event,803,Semifinals,3761,2021
Champions Tour Hong Kong & Taiwan Stage 2: Challengers 1,384,Qualifier,804,Round of 16,3597,2021
Champions Tour Hong Kong & Taiwan Stage 2: Challengers 2,433,All Stages,,All Match Types,,2021
Champions Tour Hong Kong & Taiwan Stage 2: Challengers 2,433,Main Event,872,Bronze Match,4023,2021
Champions Tour Hong Kong & Taiwan Stage 2: Challengers 2,433,Main Event,872,Grand Final,4024,2021
Champions Tour Hong Kong & Taiwan Stage 2: Challengers 2,433,Main Event,872,Quarterfinals,4021,2021
Champions Tour Hong Kong & Taiwan Stage 2: Challengers 2,433,Main Event,872,Semifinals,4022,2021
Champions Tour Hong Kong & Taiwan Stage 2: Challengers 2,433,Qualifier,873,Quarterfinals,3999,2021
Champions Tour Hong Kong & Taiwan Stage 2: Challengers 2,433,Qualifier,873,Round of 16,3998,2021
Champions Tour Hong Kong & Taiwan Stage 2: Challengers 3,452,All Stages,,All Match Types,,2021
Champions Tour Hong Kong & Taiwan Stage 2: Challengers 3,452,Main Event,900,Bronze Match,4248,2021
Champions Tour Hong Kong & Taiwan Stage 2: Challengers 3,452,Main Event,900,Grand Final,4249,2021
Champions Tour Hong Kong & Taiwan Stage 2: Challengers 3,452,Main Event,900,Quarterfinals,4244,2021
Champions Tour Hong Kong & Taiwan Stage 2: Challengers 3,452,Main Event,900,Semifinals,4247,2021
Champions Tour Hong Kong & Taiwan Stage 3: Challengers 1,572,All Stages,,All Match Types,,2021
Champions Tour Hong Kong & Taiwan Stage 3: Challengers 1,572,Main Event,1121,Grand Finals,5328,2021
Champions Tour Hong Kong & Taiwan Stage 3: Challengers 1,572,Main Event,1121,Quarterfinals,5326,2021
Champions Tour Hong Kong & Taiwan Stage 3: Challengers 1,572,Main Event,1121,Semifinals,5327,2021
Champions Tour Hong Kong & Taiwan Stage 3: Challengers 1,572,Qualifier,1122,Round of 16,5626,2021
Champions Tour Hong Kong & Taiwan Stage 3: Challengers 2,573,All Stages,,All Match Types,,2021
Champions Tour Hong Kong & Taiwan Stage 3: Challengers 2,573,Main Event,1123,Consolation Final,6191,2021
Champions Tour Hong Kong & Taiwan Stage 3: Challengers 2,573,Main Event,1123,Grand Final,6192,2021
Champions Tour Hong Kong & Taiwan Stage 3: Challengers 2,573,Main Event,1123,Quarterfinals,6189,2021
Champions Tour Hong Kong & Taiwan Stage 3: Challengers 2,573,Main Event,1123,Semifinals,6190,2021
Champions Tour Hong Kong & Taiwan Stage 3: Challengers 2,573,Qualifiers,1124,Quarterfinals,6188,2021
Champions Tour Hong Kong & Taiwan Stage 3: Challengers 3,574,All Stages,,All Match Types,,2021
Champions Tour Hong Kong & Taiwan Stage 3: Challengers 3,574,Main Event,1125,Grand Final,6573,2021
Champions Tour Hong Kong & Taiwan Stage 3: Challengers 3,574,Main Event,1125,Quarterfinals,6570,2021
Champions Tour Hong Kong & Taiwan Stage 3: Challengers 3,574,Main Event,1125,Semifinals,6571,2021
Champions Tour Hong Kong & Taiwan Stage 3: Challengers 3,574,Qualifier,1126,Quarterfinals,6569,2021
Champions Tour Hong Kong and Taiwan Stage 1: Challengers 3,348,All Stages,,All Match Types,,2021
Champions Tour Hong Kong and Taiwan Stage 1: Challengers 3,348,Main Event,716,Bronze Match,3379,2021
Champions Tour Hong Kong and Taiwan Stage 1: Challengers 3,348,Main Event,716,Grand Final,3380,2021
Champions Tour Hong Kong and Taiwan Stage 1: Challengers 3,348,Main Event,716,Quarterfinals,3377,2021
Champions Tour Hong Kong and Taiwan Stage 1: Challengers 3,348,Main Event,716,Semifinals,3378,2021
Champions Tour Hong Kong and Taiwan Stage 1: Challengers 3,348,Qualifier,717,Round of 8,3291,2021
Champions Tour Indonesia Stage 1: Challengers 1,287,All Stages,,All Match Types,,2021
Champions Tour Indonesia Stage 1: Challengers 1,287,Main Event,573,Final Match,2567,2021
Champions Tour Indonesia Stage 1: Challengers 1,287,Main Event,573,Quarterfinals,2558,2021
Champions Tour Indonesia Stage 1: Challengers 1,287,Main Event,573,Semifinals,2565,2021
Champions Tour Indonesia Stage 1: Challengers 1,287,Qualifier,572,Round of 16,2557,2021
Champions Tour Indonesia Stage 1: Challengers 1,287,Qualifier,572,Round of 32,3264,2021
Champions Tour Indonesia Stage 1: Challengers 2,295,All Stages,,All Match Types,,2021
Champions Tour Indonesia Stage 1: Challengers 2,295,Main Event,575,Bronze Final,2568,2021
Champions Tour Indonesia Stage 1: Challengers 2,295,Main Event,575,Grand Final,2569,2021
Champions Tour Indonesia Stage 1: Challengers 2,295,Main Event,575,Quarterfinals,2563,2021
Champions Tour Indonesia Stage 1: Challengers 2,295,Main Event,575,Semifinals,2564,2021
Champions Tour Indonesia Stage 1: Challengers 2,295,Qualifier,574,Round of 16,3058,2021
Champions Tour Indonesia Stage 1: Challengers 2,295,Qualifier,574,Round of 32,3048,2021
Champions Tour Indonesia Stage 1: Challengers 2,295,Qualifier,574,Round of 64,3265,2021
Champions Tour Indonesia Stage 1: Challengers 2,295,Qualifier,574,Round of 8,3077,2021
Champions Tour Indonesia Stage 1: Challengers 3,296,All Stages,,All Match Types,,2021
Champions Tour Indonesia Stage 1: Challengers 3,296,Main Event,577,Bronze Match,2576,2021
Champions Tour Indonesia Stage 1: Challengers 3,296,Main Event,577,Grand Final,2577,2021
Champions Tour Indonesia Stage 1: Challengers 3,296,Main Event,577,Quarterfinals,2574,2021
Champions Tour Indonesia Stage 1: Challengers 3,296,Main Event,577,Semifinals,2575,2021
Champions Tour Indonesia Stage 1: Challengers 3,296,Qualifier,576,5th Seed Qualifier,3263,2021
Champions Tour Indonesia Stage 1: Challengers 3,296,Qualifier,576,Round of 16,3261,2021
Champions Tour Indonesia Stage 1: Challengers 3,296,Qualifier,576,Round of 32,3260,2021
Champions Tour Indonesia Stage 1: Challengers 3,296,Qualifier,576,Round of 64,3259,2021
Champions Tour Indonesia Stage 1: Challengers 3,296,Qualifier,576,Round of 8,3262,2021
Champions Tour Indonesia Stage 2: Challengers 1,379,All Stages,,All Match Types,,2021
Champions Tour Indonesia Stage 2: Challengers 1,379,Main Event,785,3rd Place Match,3551,2021
Champions Tour Indonesia Stage 2: Challengers 1,379,Main Event,785,Grand Final,3552,2021
Champions Tour Indonesia Stage 2: Challengers 1,379,Main Event,785,Quarterfinals,3549,2021
Champions Tour Indonesia Stage 2: Challengers 1,379,Main Event,785,Semifinals,3550,2021
Champions Tour Indonesia Stage 2: Challengers 1,379,Qualifier,786,5th Seed Qualifier,3548,2021
Champions Tour Indonesia Stage 2: Challengers 1,379,Qualifier,786,Round of 16,3546,2021
Champions Tour Indonesia Stage 2: Challengers 1,379,Qualifier,786,Round of 32,3545,2021
Champions Tour Indonesia Stage 2: Challengers 1,379,Qualifier,786,Round of 64,3544,2021
Champions Tour Indonesia Stage 2: Challengers 1,379,Qualifier,786,Round of 8,3547,2021
Champions Tour Indonesia Stage 2: Challengers 2,420,All Stages,,All Match Types,,2021
Champions Tour Indonesia Stage 2: Challengers 2,420,Main Event,849,Bronze Match,4019,2021
Champions Tour Indonesia Stage 2: Challengers 2,420,Main Event,849,Grand Final,4020,2021
Champions Tour Indonesia Stage 2: Challengers 2,420,Main Event,849,Quarterfinals,4017,2021
Champions Tour Indonesia Stage 2: Challengers 2,420,Main Event,849,Semifinals,4018,2021
Champions Tour Indonesia Stage 2: Challengers 2,420,Qualifier,850,5th Place Final,3947,2021
Champions Tour Indonesia Stage 2: Challengers 2,420,Qualifier,850,5th Place Semifinals,3946,2021
Champions Tour Indonesia Stage 2: Challengers 2,420,Qualifier,850,Round of 16,3928,2021
Champions Tour Indonesia Stage 2: Challengers 2,420,Qualifier,850,Round of 32,3911,2021
Champions Tour Indonesia Stage 2: Challengers 2,420,Qualifier,850,Round of 64,3871,2021
Champions Tour Indonesia Stage 2: Challengers 2,420,Qualifier,850,Round of 8,3932,2021
Champions Tour Indonesia Stage 2: Challengers 3,421,All Stages,,All Match Types,,2021
Champions Tour Indonesia Stage 2: Challengers 3,421,Main Event,851,Bronze Match,4184,2021
Champions Tour Indonesia Stage 2: Challengers 3,421,Main Event,851,Grand Final,4185,2021
Champions Tour Indonesia Stage 2: Challengers 3,421,Main Event,851,Quarterfinals,4182,2021
Champions Tour Indonesia Stage 2: Challengers 3,421,Main Event,851,Semifinals,4183,2021
Champions Tour Indonesia Stage 3: Challengers 1,555,All Stages,,All Match Types,,2021
Champions Tour Indonesia Stage 3: Challengers 1,555,Main Event,1111,Consolation Final,5793,2021
Champions Tour Indonesia Stage 3: Challengers 1,555,Main Event,1111,Grand Final,5792,2021
Champions Tour Indonesia Stage 3: Challengers 1,555,Main Event,1111,Quarterfinals,5790,2021
Champions Tour Indonesia Stage 3: Challengers 1,555,Main Event,1111,Semifinals,5791,2021
Champions Tour Indonesia Stage 3: Challengers 1,555,Qualifier,1110,7th Seed Match,5783,2021
Champions Tour Indonesia Stage 3: Challengers 1,555,Qualifier,1110,Extra Round Semifinals,5781,2021
Champions Tour Indonesia Stage 3: Challengers 1,555,Qualifier,1110,Quarterfinals,5698,2021
Champions Tour Indonesia Stage 3: Challengers 1,555,Qualifier,1110,Round of 16,5697,2021
Champions Tour Indonesia Stage 3: Challengers 1,555,Qualifier,1110,Round of 32,5695,2021
Champions Tour Indonesia Stage 3: Challengers 1,555,Qualifier,1110,Round of 64,5615,2021
Champions Tour Indonesia Stage 3: Challengers 2,611,All Stages,,All Match Types,,2021
Champions Tour Indonesia Stage 3: Challengers 2,611,Main Event,1220,Consolation Final,6100,2021
Champions Tour Indonesia Stage 3: Challengers 2,611,Main Event,1220,Grand Final,6099,2021
Champions Tour Indonesia Stage 3: Challengers 2,611,Main Event,1220,Quarterfinals,6097,2021
Champions Tour Indonesia Stage 3: Challengers 2,611,Main Event,1220,Semifinals,6098,2021
Champions Tour Indonesia Stage 3: Challengers 2,611,Qualifier,1221,Extra Round Finals,6134,2021
Champions Tour Indonesia Stage 3: Challengers 2,611,Qualifier,1221,Extra Round Semifinals,6133,2021
Champions Tour Indonesia Stage 3: Challengers 2,611,Qualifier,1221,Quarterfinals,6131,2021
Champions Tour Indonesia Stage 3: Challengers 2,611,Qualifier,1221,Round of 16,6130,2021
Champions Tour Indonesia Stage 3: Challengers 3,625,All Stages,,All Match Types,,2021
Champions Tour Indonesia Stage 3: Challengers 3,625,Main Event,1243,Grand Final,6582,2021
Champions Tour Indonesia Stage 3: Challengers 3,625,Main Event,1243,Lower Bracket Finals,6590,2021
Champions Tour Indonesia Stage 3: Challengers 3,625,Main Event,1243,Lower Bracket Round 1,6587,2021
Champions Tour Indonesia Stage 3: Challengers 3,625,Main Event,1243,Lower Bracket Round 2,6588,2021
Champions Tour Indonesia Stage 3: Challengers 3,625,Main Event,1243,Lower Bracket Round 3,6589,2021
Champions Tour Indonesia Stage 3: Challengers 3,625,Main Event,1243,Upper Bracket Finals,6708,2021
Champions Tour Indonesia Stage 3: Challengers 3,625,Main Event,1243,Upper Bracket Quarterfinals,6579,2021
Champions Tour Indonesia Stage 3: Challengers 3,625,Main Event,1243,Upper Bracket Semifinals,6580,2021
Champions Tour Indonesia Stage 3: Challengers 3,625,Qualifier,1244,Extra Round Finals,6586,2021
Champions Tour Indonesia Stage 3: Challengers 3,625,Qualifier,1244,Extra Round Semifinals,6585,2021
Champions Tour Indonesia Stage 3: Challengers 3,625,Qualifier,1244,Quarterfinals,6584,2021
Champions Tour Indonesia Stage 3: Challengers 3,625,Qualifier,1244,Round of 16,6583,2021
Champions Tour Japan Stage 1: Challengers 1,316,All Stages,,All Match Types,,2021
Champions Tour Japan Stage 1: Challengers 1,316,Main Event,645,Group A,2939,2021
Champions Tour Japan Stage 1: Challengers 1,316,Main Event,645,Group B,2940,2021
Champions Tour Japan Stage 1: Challengers 1,316,Qualifier,646,Group A,2997,2021
Champions Tour Japan Stage 1: Challengers 1,316,Qualifier,646,Group B,2998,2021
Champions Tour Japan Stage 1: Challengers 1,316,Qualifier,646,Group C,2999,2021
Champions Tour Japan Stage 1: Challengers 1,316,Qualifier,646,Group D,3000,2021
Champions Tour Japan Stage 1: Challengers 2,331,All Stages,,All Match Types,,2021
Champions Tour Japan Stage 1: Challengers 2,331,Main Event,688,Group A,3169,2021
Champions Tour Japan Stage 1: Challengers 2,331,Main Event,688,Group B,3195,2021
Champions Tour Japan Stage 1: Challengers 2,331,Qualifier,687,Group A,3151,2021
Champions Tour Japan Stage 1: Challengers 2,331,Qualifier,687,Group B,3152,2021
Champions Tour Japan Stage 1: Challengers 2,331,Qualifier,687,Group C,3153,2021
Champions Tour Japan Stage 1: Challengers 2,331,Qualifier,687,Group D,3154,2021
Champions Tour Japan Stage 1: Challengers 3,345,All Stages,,All Match Types,,2021
Champions Tour Japan Stage 1: Challengers 3,345,Main Event,712,Group A,3218,2021
Champions Tour Japan Stage 1: Challengers 3,345,Main Event,712,Group B,3219,2021
Champions Tour Japan Stage 1: Challengers 3,345,Qualifier,713,Group A,3220,2021
Champions Tour Japan Stage 1: Challengers 3,345,Qualifier,713,Group B,3221,2021
Champions Tour Japan Stage 1: Challengers 3,345,Qualifier,713,Group C,3222,2021
Champions Tour Japan Stage 1: Challengers 3,345,Qualifier,713,Group D,3223,2021
Champions Tour Japan Stage 1: Masters,352,All Stages,,All Match Types,,2021
Champions Tour Japan Stage 1: Masters,352,Main Event,726,Grand Final,3349,2021
Champions Tour Japan Stage 1: Masters,352,Main Event,726,Lower Final,3348,2021
Champions Tour Japan Stage 1: Masters,352,Main Event,726,Lower Round 1,3345,2021
Champions Tour Japan Stage 1: Masters,352,Main Event,726,Lower Round 2,3346,2021
Champions Tour Japan Stage 1: Masters,352,Main Event,726,Lower Round 3,3347,2021
Champions Tour Japan Stage 1: Masters,352,Main Event,726,Upper Final,3344,2021
Champions Tour Japan Stage 1: Masters,352,Main Event,726,Upper Quarterfinals,3342,2021
Champions Tour Japan Stage 1: Masters,352,Main Event,726,Upper Semifinals,3343,2021
Champions Tour Japan Stage 2: Challengers 1,377,All Stages,,All Match Types,,2021
Champions Tour Japan Stage 2: Challengers 1,377,Main Event,783,Group A,3800,2021
Champions Tour Japan Stage 2: Challengers 1,377,Main Event,783,Group B,3801,2021
Champions Tour Japan Stage 2: Challengers 1,377,Open Qualifier,782,Group A,3773,2021
Champions Tour Japan Stage 2: Challengers 1,377,Open Qualifier,782,Group B,3774,2021
Champions Tour Japan Stage 2: Challengers 1,377,Open Qualifier,782,Group C,3775,2021
Champions Tour Japan Stage 2: Challengers 1,377,Open Qualifier,782,Group D,3776,2021
Champions Tour Japan Stage 2: Challengers 1,377,Open Qualifier,782,Group E,3777,2021
Champions Tour Japan Stage 2: Challengers 1,377,Open Qualifier,782,Group F,3778,2021
Champions Tour Japan Stage 2: Challengers 1,377,Open Qualifier,782,Group G,3779,2021
Champions Tour Japan Stage 2: Challengers 1,377,Open Qualifier,782,Group H,3780,2021
Champions Tour Japan Stage 2: Challengers 2,440,All Stages,,All Match Types,,2021
Champions Tour Japan Stage 2: Challengers 2,440,Main Event,883,Group A,4000,2021
Champions Tour Japan Stage 2: Challengers 2,440,Main Event,883,Group B,4001,2021
Champions Tour Japan Stage 2: Challengers 2,440,Open Qualifier,882,Group A,4063,2021
Champions Tour Japan Stage 2: Challengers 2,440,Open Qualifier,882,Group B,4064,2021
Champions Tour Japan Stage 2: Challengers 2,440,Open Qualifier,882,Group C,4065,2021
Champions Tour Japan Stage 2: Challengers 2,440,Open Qualifier,882,Group D,4066,2021
Champions Tour Japan Stage 2: Challengers Finals,441,All Stages,,All Match Types,,2021
Champions Tour Japan Stage 2: Challengers Finals,441,Main Event,887,Grand Final,4267,2021
Champions Tour Japan Stage 2: Challengers Finals,441,Main Event,887,Lower Bracket Final,4266,2021
Champions Tour Japan Stage 2: Challengers Finals,441,Main Event,887,Lower Bracket Round 1,4263,2021
Champions Tour Japan Stage 2: Challengers Finals,441,Main Event,887,Lower Bracket Round 2,4264,2021
Champions Tour Japan Stage 2: Challengers Finals,441,Main Event,887,Lower Bracket Round 3,4265,2021
